Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/NES/Famicom Disk System Manuals/Aspic - Curse of the Snakelord.pdf,https://archive.org/download/mister-manuals/1986_Nintendo%20Famicom%20Disk%20System.zip/1986_Nintendo%20Famicom%20Disk%20System%2FAspic%20-%20Curse%20of%20the%20Snakelord.pdf,1306861,43c81a6920b1c037cdc756eb2725abb9,,,Aspic - Curse of the Snakelord.pdf
docs/NES/Famicom Disk System Manuals/Idol Hotline - Miho Nakayama's Tokimeki High School.pdf,https://archive.org/download/mister-manuals/1986_Nintendo%20Famicom%20Disk%20System.zip/1986_Nintendo%20Famicom%20Disk%20System%2FIdol%20Hotline%20-%20Miho%20Nakayama%27s%20Tokimeki%20High%20School.pdf,4298713,a8f1cce5a5ae014fe094fc17a0df4c71,,,Idol Hotline - Miho Nakayama's Tokimeki High School.pdf
"docs/NES/Famicom Disk System Manuals/Return of the Mario Bros., The.pdf",https://archive.org/download/mister-manuals/1986_Nintendo%20Famicom%20Disk%20System.zip/1986_Nintendo%20Famicom%20Disk%20System%2FReturn%20of%20the%20Mario%20Bros.%2C%20The.pdf,2879166,1a9d4e90708610c77e82d21368bb0e16,,,"Return of the Mario Bros., The.pdf"
